y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70,y71,y72,y73,y74,y75,y76,y77,y78,y79,y80,y81,y82,y83,y84,y85,y86,y87,y88
0.725,0.76875,0.790625,0.78125,0.775,0.803125,0.7625,3.33125,6.34375,6.55625,4.659375,2.075,4.653125,7.4125,7.609375,5.940625,15.6125,13.159375,15.903125,13.084375,11.75625,16.140625,12.840625,9.815625,16.40625,15.784375,19.378125,0.790625,16.33125,19.0875,10.015625,20.50625,15.875,18.928125,19.46875,19.665625,18.06875,19.278125,18.271875,15.775,21.678125,21.65,22.0375,21.846875,21.503125,21.540625,22.778125,22.396875,26.921875,19.675,27.028125,6.79375,16.440625,25.378125,28.821875,33.409375,22.546875,25.615625,33.95625,22.85,38.784375,27.059375,34.846875,40.478125,24.35,41.084375,41.275,36.184375,43.234375,40.75,43.646875,43.69375,46.115625,43.271875,46.09375,26.415625,42.753125,23.128125,44.353125,54.225,45.246875,57.584375,54.453125,58.8125,56.059375,49.696875,63.1625,58.3375,61.459375
0.79375,0.759375,0.7875,0.76875,0.734375,0.765625,0.7625,2.70625,6.2125,6.64375,5.603125,2.7875,5.36875,7.515625,8.103125,5.94375,14.059375,14.1375,15.771875,14.609375,12.053125,14.43125,11.046875,10.5875,16.978125,16.73125,16.940625,0.7625,17.134375,18.48125,10.71875,19.009375,13.353125,19.396875,19.1,18.959375,20.1625,19.728125,18.60625,16.08125,20.290625,20.915625,20.58125,20.684375,22.23125,22.028125,26.053125,24.140625,23.984375,21.25625,25.3375,7.95625,17.671875,31.91875,30.70625,31.05625,19.79375,25.496875,31.11875,23.859375,39.528125,28.0,37.684375,40.578125,23.790625,45.784375,43.259375,37.7,44.9375,40.334375,46.88125,43.65,45.340625,47.815625,51.240625,40.815625,42.80625,21.075,46.13125,52.934375,43.990625,55.63125,53.875,56.26875,57.065625,53.115625,57.803125,64.35,62.865625
0.75625,0.784375,0.775,0.790625,0.80625,0.79375,0.79375,3.1875,6.165625,6.4875,4.634375,2.8625,6.053125,8.36875,9.021875,5.734375,14.35,16.515625,16.165625,14.79375,13.5375,15.359375,11.334375,10.121875,16.4875,16.371875,17.859375,0.83125,18.04375,18.21875,10.59375,20.265625,14.6625,19.8875,19.090625,20.065625,21.35625,19.8625,20.503125,18.415625,21.971875,21.871875,21.225,20.721875,21.98125,22.309375,19.5125,23.684375,26.53125,22.834375,25.69375,8.178125,17.35625,30.81875,28.903125,29.81875,21.35,23.096875,39.41875,26.06875,38.640625,26.9875,39.175,37.303125,25.29375,42.015625,43.90625,35.6375,46.88125,40.175,44.18125,41.946875,47.45625,46.403125,48.81875,41.503125,39.89375,20.78125,45.35,52.2625,44.675,56.43125,52.675,54.65625,56.5125,50.403125,56.553125,60.51875,62.334375
0.75,0.790625,0.74375,0.759375,0.75625,0.771875,0.771875,3.0875,5.91875,6.5375,5.246875,2.61875,6.23125,7.096875,9.446875,5.5625,14.525,15.775,16.296875,15.6,11.86875,14.7375,11.29375,9.84375,18.15,15.39375,17.5375,0.8125,16.7625,18.59375,10.425,17.915625,15.4625,19.425,19.74375,20.065625,21.225,18.64375,20.575,16.78125,20.775,21.471875,19.840625,20.0125,22.85,22.428125,20.434375,22.028125,25.153125,20.434375,22.328125,8.009375,18.94375,29.140625,28.415625,32.45,21.359375,31.21875,35.325,21.56875,36.175,28.834375,37.96875,39.071875,23.734375,42.665625,43.334375,37.240625,45.365625,40.071875,46.215625,41.325,44.396875,46.503125,51.065625,42.05625,40.284375,21.709375,52.896875,53.034375,46.628125,54.61875,57.334375,49.85,58.94375,55.634375,57.49375,62.328125,57.909375
0.753125,0.73125,0.790625,0.75625,0.765625,0.790625,0.821875,3.55,5.996875,6.853125,5.18125,2.73125,6.446875,8.11875,8.34375,8.671875,15.30625,14.484375,15.5,14.15625,12.484375,15.475,11.8375,9.821875,15.903125,14.64375,17.871875,0.853125,17.56875,18.50625,10.35,19.075,15.46875,18.71875,19.55,20.625,19.81875,18.890625,22.446875,16.6625,19.625,21.76875,19.49375,24.034375,21.765625,22.065625,22.025,23.559375,24.315625,21.103125,26.71875,9.059375,18.71875,31.075,30.7125,30.821875,37.74375,28.571875,36.45,23.61875,37.9875,26.184375,35.9125,44.703125,21.8125,43.953125,43.265625,34.75,43.246875,41.39375,43.978125,42.025,45.409375,45.0875,48.096875,41.73125,41.70625,22.15,57.715625,52.5625,49.059375,54.359375,59.253125,57.825,58.709375,55.3375,58.91875,62.8375,64.171875
0.753125,0.784375,0.796875,0.78125,0.765625,0.803125,0.990625,3.096875,6.053125,5.909375,5.215625,2.7625,6.225,8.01875,9.321875,8.740625,14.825,14.44375,16.3875,13.621875,11.753125,16.471875,16.890625,9.68125,15.884375,14.328125,16.625,3.2,15.4125,18.765625,10.965625,18.50625,17.928125,18.290625,21.275,19.29375,20.971875,19.684375,20.209375,17.290625,22.69375,21.2875,21.86875,22.04375,22.275,22.6875,22.9,21.84375,23.984375,20.334375,25.628125,10.065625,16.453125,30.946875,30.746875,30.86875,36.65625,28.53125,34.003125,21.35625,36.20625,27.6375,36.23125,42.2875,23.15625,46.625,42.734375,34.0125,44.415625,40.665625,47.61875,43.19375,49.1625,45.53125,45.65625,40.19375,41.303125,20.5375,55.871875,51.578125,45.040625,55.953125,50.615625,58.934375,56.3875,54.8875,59.24375,61.9125,59.878125
0.7375,0.753125,0.803125,0.79375,0.75625,0.7625,0.959375,3.896875,6.71875,6.609375,4.1875,2.7,6.9,7.3625,7.678125,10.709375,13.1,15.275,15.628125,13.934375,12.06875,15.5375,13.753125,11.09375,17.4125,14.671875,19.26875,3.359375,15.578125,18.221875,10.246875,19.0875,20.678125,19.190625,20.340625,21.015625,20.146875,21.603125,21.040625,15.959375,20.534375,21.378125,21.046875,21.71875,21.384375,21.403125,22.00625,21.2,25.08125,21.965625,24.315625,9.33125,19.171875,31.715625,33.0375,30.09375,38.846875,31.53125,37.66875,24.853125,38.75,27.63125,37.621875,42.859375,40.109375,43.565625,42.875,36.8875,43.9375,41.61875,46.059375,44.6375,47.8625,47.71875,48.390625,44.90625,43.48125,24.471875,52.378125,47.390625,46.475,56.184375,54.121875,58.571875,60.490625,53.884375,61.99375,58.965625,62.615625
0.734375,0.76875,0.75625,0.74375,0.8,0.790625,0.85625,3.940625,6.3625,6.253125,5.053125,3.865625,7.853125,8.0375,8.640625,8.884375,14.25,14.434375,16.20625,14.69375,13.2,17.325,17.153125,10.33125,17.71875,14.4875,17.81875,3.421875,16.059375,20.503125,10.940625,19.35,20.05625,19.178125,20.134375,19.25625,22.178125,18.5375,19.434375,17.940625,20.45,20.996875,20.746875,20.25,22.775,23.98125,23.95625,22.209375,24.41875,20.05,28.63125,8.934375,20.296875,32.240625,29.671875,31.040625,39.64375,34.946875,37.25625,24.146875,38.290625,26.25,35.040625,39.965625,44.61875,42.153125,44.109375,44.859375,47.734375,43.415625,43.2625,43.459375,49.290625,46.65,49.31875,41.246875,46.2,23.9,58.1,55.25625,46.034375,53.55625,54.240625,58.921875,61.1625,58.334375,57.690625,58.559375,59.89375
0.759375,0.815625,0.771875,0.7625,0.828125,0.79375,0.81875,4.653125,6.18125,6.29375,4.7,3.634375,7.415625,8.425,8.103125,8.940625,15.753125,15.825,15.65,16.00625,12.259375,17.7125,18.31875,10.25,20.6125,15.371875,18.215625,4.8875,16.56875,20.25,16.303125,18.79375,19.43125,19.58125,20.48125,21.815625,21.665625,21.065625,23.38125,17.60625,20.934375,22.08125,21.484375,20.275,21.365625,23.634375,21.1875,22.19375,26.29375,19.896875,25.915625,9.290625,19.284375,30.921875,32.165625,30.984375,37.4,33.565625,38.371875,24.471875,38.0875,26.8375,33.19375,42.640625,42.709375,43.26875,42.128125,44.8625,46.09375,43.234375,44.021875,45.4875,46.5625,48.84375,52.290625,45.35625,42.175,22.078125,51.25625,55.453125,46.96875,57.1375,58.6375,59.0,58.26875,56.125,62.91875,62.759375,59.959375
0.759375,0.8125,0.753125,0.825,0.784375,0.80625,0.934375,4.734375,6.4125,6.590625,4.25,3.25625,7.525,8.978125,13.68125,9.021875,14.08125,15.35,15.021875,15.11875,12.68125,16.6625,16.871875,11.578125,19.0875,16.8625,18.303125,4.5125,17.125,18.621875,16.009375,20.353125,20.85,18.396875,19.91875,20.821875,20.08125,20.540625,20.06875,17.415625,22.228125,21.121875,21.009375,21.396875,22.703125,24.525,22.58125,22.46875,24.4625,20.96875,24.5125,14.28125,18.49375,28.86875,29.815625,32.33125,39.58125,34.8125,36.471875,23.31875,41.2875,26.6,37.30625,43.234375,43.625,40.7875,44.45625,45.028125,44.478125,41.746875,44.665625,41.96875,47.296875,43.45625,44.065625,44.990625,44.834375,24.73125,57.825,54.975,45.21875,53.73125,53.359375,55.88125,58.746875,58.840625,60.171875,61.659375,57.534375
0.728125,0.759375,0.790625,0.74375,0.784375,0.78125,0.890625,5.0625,6.559375,6.153125,5.421875,3.7,8.378125,9.103125,11.40625,9.64375,13.93125,14.48125,16.3,16.115625,12.8125,16.303125,17.721875,12.403125,17.70625,15.10625,20.4,4.8875,16.996875,18.259375,15.334375,17.35,19.63125,20.55,20.371875,21.8375,19.603125,20.253125,20.978125,18.096875,21.89375,22.825,22.471875,21.9,21.440625,21.85,24.328125,21.45625,23.325,22.490625,25.965625,13.234375,19.140625,30.790625,28.653125,30.215625,36.171875,31.634375,35.665625,23.778125,42.04375,25.634375,36.08125,44.08125,42.56875,42.915625,42.159375,43.365625,44.71875,43.4,46.053125,44.246875,48.03125,45.4875,50.43125,46.721875,44.140625,20.65,56.025,54.296875,44.075,57.09375,55.45625,59.109375,59.1125,59.990625,60.325,64.49375,58.94375
0.853125,0.790625,0.75625,0.740625,0.775,0.753125,0.96875,3.74375,6.509375,6.5,5.275,3.625,8.14375,9.278125,12.015625,9.284375,13.940625,13.803125,14.7,15.746875,11.9,16.125,16.678125,14.015625,18.675,18.271875,17.178125,4.821875,18.178125,20.1625,15.93125,19.83125,20.315625,18.015625,20.721875,21.175,20.9625,21.19375,19.59375,19.103125,21.371875,24.24375,21.790625,20.64375,20.53125,21.759375,22.221875,20.884375,23.284375,22.565625,27.36875,13.096875,19.609375,30.315625,33.20625,31.446875,39.784375,37.03125,37.84375,23.8,37.04375,28.040625,39.290625,39.065625,40.425,46.39375,43.246875,44.846875,45.365625,45.165625,44.921875,44.84375,48.35625,45.7125,51.325,50.50625,47.0125,57.928125,53.209375,54.0125,44.178125,51.771875,57.140625,58.825,58.28125,58.56875,59.759375,62.9375,56.19375
0.703125,0.796875,0.771875,0.765625,0.75,0.834375,0.89375,3.90625,6.278125,6.171875,5.4,3.49375,7.49375,9.35625,12.296875,9.68125,15.296875,15.48125,14.95625,14.396875,12.596875,17.240625,17.046875,12.734375,18.028125,17.61875,17.09375,4.725,21.775,17.578125,20.609375,18.19375,18.0875,20.684375,20.00625,21.2875,20.84375,20.96875,20.484375,17.584375,22.078125,22.13125,20.5625,21.771875,24.871875,22.103125,22.515625,22.46875,24.478125,22.1625,24.94375,15.121875,27.971875,33.8625,28.54375,30.15,33.93125,37.75,34.5,23.478125,39.35,27.7625,37.678125,42.775,43.05625,44.5375,43.021875,44.3125,46.959375,44.346875,48.940625,41.60625,49.05,46.61875,50.340625,52.3,45.715625,60.503125,51.825,55.575,45.70625,56.73125,53.7625,56.725,61.7625,59.203125,59.00625,58.784375,60.471875
0.740625,0.759375,0.740625,0.8,0.784375,0.815625,0.9375,4.75625,6.60625,6.578125,5.171875,4.853125,8.228125,9.296875,11.109375,9.24375,15.178125,14.053125,15.5125,14.46875,12.54375,17.61875,16.228125,14.275,17.5125,17.409375,18.921875,5.18125,18.721875,17.45625,18.525,21.4,18.846875,19.128125,19.25,21.2375,20.875,18.81875,19.9125,16.55,21.34375,21.0875,22.303125,19.625,23.296875,22.9125,22.278125,22.60625,24.515625,21.778125,26.721875,14.81875,30.275,26.296875,29.540625,31.49375,37.5,36.3375,36.621875,22.503125,38.35,27.925,41.628125,41.7,41.953125,43.65625,45.26875,42.45625,46.0,43.81875,44.3375,41.809375,47.16875,47.309375,46.1625,51.240625,45.828125,57.959375,52.996875,54.265625,45.628125,56.296875,59.25625,54.70625,58.68125,59.34375,60.275,64.54375,57.75
0.746875,0.778125,0.775,0.740625,0.75625,0.803125,0.928125,4.5625,6.50625,6.228125,5.55,4.54375,8.16875,9.328125,12.49375,9.5,14.29375,14.4375,15.8,16.140625,12.403125,18.6625,18.496875,12.975,18.1375,16.99375,18.496875,7.9875,18.628125,19.40625,18.165625,18.2875,20.946875,19.534375,20.5625,20.534375,21.61875,21.434375,21.125,17.871875,22.1625,22.928125,21.284375,21.671875,21.625,24.778125,22.428125,23.3625,24.65625,21.86875,24.121875,14.865625,31.978125,29.8125,29.41875,29.271875,38.26875,31.665625,37.49375,23.265625,37.490625,27.18125,43.5875,41.30625,41.7,41.2375,42.94375,43.584375,46.15,46.790625,47.075,46.79375,48.865625,47.084375,49.296875,54.6,47.30625,56.109375,52.5125,54.525,43.140625,54.996875,57.0125,59.103125,58.575,59.159375,58.240625,61.671875,58.475
0.71875,0.796875,0.7875,0.775,0.75625,0.803125,0.984375,4.446875,6.79375,6.39375,6.5875,5.178125,8.484375,9.28125,12.4375,9.85,13.8125,15.4625,15.33125,15.521875,12.784375,16.878125,18.503125,21.559375,17.8,18.225,19.609375,8.084375,18.9875,19.728125,17.5,18.91875,21.125,21.115625,20.2,19.021875,21.965625,21.565625,20.196875,14.246875,22.884375,20.934375,21.684375,23.78125,22.2,22.28125,22.74375,21.65,27.225,22.184375,26.578125,41.2,31.025,31.25625,31.20625,30.375,36.25625,32.0,36.5,24.3875,37.003125,31.896875,39.428125,41.325,43.56875,45.421875,42.6125,43.45625,45.6,45.084375,45.2375,45.578125,47.584375,51.365625,49.021875,51.553125,47.075,56.953125,56.603125,52.628125,58.175,56.86875,52.853125,58.178125,60.525,61.29375,61.80625,58.959375,60.140625
0.775,0.775,0.7625,0.7625,0.746875,0.76875,0.978125,4.090625,6.621875,6.5375,5.715625,6.1125,8.40625,10.096875,12.96875,10.08125,14.584375,15.790625,16.30625,16.4625,15.728125,16.703125,16.434375,21.6625,18.103125,17.021875,17.628125,8.090625,20.65625,19.0,18.95625,20.5125,19.021875,18.58125,19.515625,19.8,19.53125,21.796875,22.215625,17.1375,20.903125,22.59375,22.278125,20.496875,21.709375,22.359375,22.61875,23.64375,26.090625,23.871875,26.85,40.59375,28.03125,30.521875,30.3,28.590625,38.134375,39.65625,38.040625,25.409375,40.91875,28.8,42.94375,41.075,40.721875,44.690625,43.69375,46.94375,46.346875,46.5625,43.965625,46.65625,47.684375,47.84375,51.434375,49.203125,44.496875,59.653125,55.5,55.1375,59.459375,53.696875,54.003125,53.05625,59.503125,61.0,59.425,59.425,60.23125
0.721875,0.76875,0.759375,0.746875,0.746875,0.784375,1.0,4.89375,6.046875,6.434375,6.271875,6.64375,7.9625,9.08125,11.671875,18.45,14.15625,16.603125,15.2875,17.8375,17.653125,16.978125,17.50625,21.790625,17.84375,17.528125,17.334375,7.446875,19.515625,17.709375,20.08125,19.96875,20.165625,18.503125,20.7375,21.0875,20.38125,21.375,20.246875,16.63125,21.65,22.1,22.6375,22.94375,22.03125,21.821875,22.1875,21.465625,25.4875,25.003125,27.809375,41.6125,31.45625,28.45,31.790625,31.971875,36.25625,39.365625,37.08125,23.8125,38.39375,48.175,40.6875,40.015625,42.178125,45.33125,45.490625,49.796875,46.021875,46.028125,47.140625,45.20625,49.865625,51.715625,49.2125,50.225,63.453125,59.646875,53.40625,53.75625,59.05,57.709375,56.421875,55.159375,59.784375,61.290625,58.2375,61.484375,59.665625
0.715625,0.778125,0.8,0.7625,0.725,0.8375,0.93125,5.2,6.815625,6.371875,6.04375,6.3875,8.11875,9.840625,11.7375,15.15,14.26875,15.384375,15.896875,16.74375,17.434375,16.446875,18.13125,20.928125,18.265625,17.215625,17.2625,9.021875,19.246875,19.4375,19.8875,18.696875,20.634375,17.71875,21.084375,19.753125,21.2875,22.053125,20.621875,27.596875,20.4375,21.71875,19.75,21.64375,22.934375,22.41875,25.0375,22.58125,24.571875,26.953125,28.75,37.78125,31.221875,31.1625,31.30625,28.984375,38.721875,37.21875,37.059375,22.7625,35.559375,49.63125,40.703125,41.65,44.109375,44.421875,44.703125,44.871875,43.609375,46.003125,43.278125,48.31875,50.75,51.615625,49.434375,50.21875,64.375,58.04375,54.321875,58.56875,56.625,54.78125,59.028125,57.434375,58.43125,58.09375,60.665625,61.203125,65.140625
0.75625,0.7875,0.803125,0.759375,0.7875,0.78125,1.10625,4.74375,7.221875,6.590625,6.315625,6.39375,8.709375,9.85625,12.35,16.378125,15.33125,15.2625,15.840625,18.625,17.684375,16.728125,17.784375,24.50625,19.146875,18.59375,17.978125,10.409375,18.765625,19.3125,18.021875,20.609375,20.271875,20.3125,20.496875,20.375,21.40625,19.515625,21.46875,29.628125,22.184375,22.825,21.40625,23.090625,22.365625,21.74375,22.565625,22.45,26.471875,28.265625,30.00625,38.675,31.284375,29.721875,30.671875,30.1625,36.75,39.6875,35.315625,43.621875,40.2125,52.309375,38.728125,42.725,45.478125,43.796875,43.609375,46.925,43.89375,46.278125,46.13125,46.7375,45.9625,50.871875,48.209375,51.903125,58.775,55.9875,54.071875,54.171875,55.709375,55.5625,57.69375,61.784375,60.046875,63.571875,59.903125,62.78125,59.35
0.725,0.753125,0.753125,0.753125,0.76875,0.784375,0.96875,4.9375,6.46875,6.775,5.890625,7.384375,11.80625,10.28125,10.984375,15.346875,15.78125,15.43125,16.86875,15.265625,17.978125,16.909375,18.403125,21.25,18.721875,18.953125,17.059375,12.74375,19.13125,18.5125,19.921875,20.934375,19.609375,18.525,19.971875,21.775,21.15625,21.4625,21.06875,27.046875,23.34375,21.04375,21.171875,20.978125,22.728125,21.890625,22.13125,23.184375,25.36875,26.625,26.325,38.05625,28.084375,33.009375,30.159375,33.178125,34.990625,40.875,33.615625,44.665625,37.28125,48.61875,38.996875,39.1625,42.8125,40.365625,44.978125,43.3125,43.478125,50.1625,47.034375,45.121875,49.584375,51.90625,49.578125,50.3125,60.39375,59.8625,49.471875,55.453125,62.6,53.478125,53.996875,57.16875,58.60625,59.865625,59.559375,61.58125,59.103125
0.75625,0.7375,0.778125,0.784375,0.75625,0.790625,0.921875,4.725,7.428125,6.80625,6.25625,7.884375,11.4875,10.8375,12.390625,14.334375,13.553125,16.55625,15.378125,16.01875,17.45625,16.35625,17.2875,19.55625,17.590625,18.16875,18.559375,18.25,18.73125,20.21875,20.7,19.315625,18.496875,21.1875,19.51875,21.35,20.6125,22.171875,22.19375,25.728125,21.765625,21.78125,24.440625,20.809375,22.465625,22.8125,22.859375,23.46875,26.48125,30.15625,28.309375,40.084375,27.890625,31.10625,27.3375,31.81875,39.79375,39.571875,42.80625,46.85,39.609375,49.428125,43.69375,43.084375,40.95625,40.321875,43.784375,46.75,43.43125,44.615625,44.21875,46.228125,48.296875,50.35,48.61875,51.0,61.640625,57.696875,51.675,55.334375,57.634375,58.9875,56.0125,58.284375,58.7875,63.178125,65.06875,59.178125,59.315625
0.7375,0.76875,0.803125,0.796875,0.784375,0.790625,1.01875,4.88125,7.1625,9.09375,7.090625,7.878125,12.625,10.096875,12.509375,14.690625,14.51875,15.009375,15.65625,17.4125,18.734375,16.55625,17.34375,19.853125,18.625,20.096875,18.79375,20.7875,18.85625,19.459375,21.09375,19.228125,21.196875,17.9125,20.225,21.55,20.50625,21.609375,21.275,28.1,21.871875,20.65625,22.590625,21.76875,22.140625,22.725,22.6125,22.54375,24.634375,24.771875,26.6375,38.31875,27.275,28.765625,29.19375,30.671875,34.725,40.86875,41.20625,43.475,37.675,45.484375,39.40625,39.471875,43.203125,46.15,46.040625,45.790625,45.396875,45.79375,46.484375,47.2,50.978125,52.971875,51.53125,50.246875,60.653125,61.09375,53.18125,58.43125,62.3,56.2875,55.71875,54.378125,62.30625,64.040625,61.84375,62.215625,60.478125
0.715625,0.78125,0.753125,0.790625,0.778125,0.790625,0.971875,4.965625,7.440625,9.43125,8.7375,8.171875,11.85625,12.3875,11.890625,15.11875,13.884375,15.36875,16.490625,15.684375,19.271875,16.80625,17.709375,21.11875,18.31875,19.859375,17.996875,35.128125,20.484375,17.575,18.94375,19.2875,19.4,19.796875,20.678125,20.696875,19.24375,20.60625,21.4375,28.225,21.70625,20.915625,24.08125,20.421875,24.6875,23.678125,23.6625,20.68125,24.809375,28.096875,29.15,38.21875,28.365625,30.5875,30.06875,32.371875,37.753125,41.85,42.421875,45.30625,40.603125,50.609375,40.7875,41.8125,43.625,42.446875,42.88125,42.83125,43.9125,45.8125,43.984375,47.571875,53.08125,49.584375,50.55,52.7125,62.503125,60.38125,55.51875,54.96875,59.953125,57.2875,54.734375,56.821875,59.709375,61.31875,59.93125,61.078125,58.2
0.784375,0.775,0.79375,0.753125,0.8375,0.765625,0.98125,4.5875,7.16875,9.146875,8.384375,8.24375,11.334375,13.103125,11.403125,14.978125,13.9,17.871875,15.553125,17.815625,18.26875,15.6875,19.671875,21.921875,17.93125,16.946875,17.784375,40.165625,19.365625,20.728125,20.16875,19.9625,20.58125,19.709375,21.046875,21.0125,20.078125,21.040625,20.909375,25.59375,21.93125,21.221875,22.49375,21.940625,22.3625,21.421875,23.49375,22.765625,24.43125,27.440625,28.496875,41.0625,32.665625,31.778125,29.05625,30.3125,37.2125,40.80625,40.825,46.553125,39.0,48.90625,42.9375,43.940625,47.478125,43.975,45.909375,46.0,45.809375,45.971875,46.653125,48.996875,49.01875,53.515625,54.05625,52.740625,64.35,53.303125,53.778125,56.621875,56.040625,55.28125,56.065625,57.171875,60.065625,61.690625,63.540625,62.95,62.828125
0.8,0.7875,0.821875,0.76875,0.7875,0.809375,1.08125,4.84375,7.540625,8.790625,9.153125,7.865625,11.2625,11.084375,12.203125,16.659375,14.559375,19.240625,16.303125,15.05625,17.98125,17.33125,18.46875,21.378125,17.309375,18.140625,19.6875,40.621875,21.11875,18.54375,20.4625,19.20625,19.875,18.740625,20.815625,20.340625,20.840625,22.5875,22.353125,24.809375,22.975,21.090625,23.040625,24.965625,21.69375,23.2125,24.240625,28.05,24.615625,28.628125,29.671875,38.50625,32.675,30.7625,31.0125,32.696875,36.821875,39.775,40.95625,45.596875,41.20625,49.48125,38.6875,39.509375,49.459375,41.671875,47.46875,47.578125,47.5,44.371875,43.615625,46.75625,48.159375,50.740625,48.85625,50.7,59.01875,60.875,53.4125,54.846875,56.690625,58.81875,57.93125,57.259375,60.009375,67.621875,67.434375,64.615625,63.26875
