y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70,y71,y72,y73,y74
0.721875,0.778125,0.765625,0.715625,0.784375,0.759375,0.78125,0.778125,0.784375,0.8125,0.778125,0.759375,0.7875,0.79375,0.7875,0.775,0.79375,0.884375,0.7875,0.85,0.7125,0.75625,0.83125,0.753125,3.825,2.928125,1.3125,0.78125,2.66875,2.484375,0.8875,0.784375,9.14375,9.38125,0.790625,12.025,17.946875,15.0625,19.99375,13.184375,16.5125,12.2375,20.6,9.5375,21.653125,21.159375,20.675,18.871875,12.909375,12.94375,22.615625,22.640625,21.221875,19.625,7.153125,0.8,40.56875,6.11875,3.21875,13.134375,22.95625,27.409375,37.7,21.921875,19.975,20.31875,16.596875,20.4375,23.225,20.478125,46.796875,21.615625,33.74375,42.9875,22.515625
0.709375,0.759375,0.79375,0.740625,0.778125,0.7625,0.796875,0.759375,0.796875,0.796875,0.79375,0.7875,0.809375,0.78125,0.76875,0.8125,0.828125,0.840625,0.796875,0.803125,0.728125,0.83125,0.834375,0.74375,1.496875,2.675,3.86875,0.79375,2.871875,3.009375,0.871875,0.825,10.86875,9.915625,0.765625,17.128125,7.4625,13.471875,16.846875,16.228125,17.3625,14.6375,20.38125,7.1,23.040625,22.25625,20.121875,21.059375,18.128125,23.296875,21.940625,21.353125,20.69375,19.89375,5.6875,1.821875,39.890625,8.06875,3.753125,27.178125,49.925,28.95,19.76875,21.834375,18.309375,36.334375,17.078125,24.7,21.471875,21.140625,31.996875,21.534375,34.06875,39.665625,35.31875
0.759375,0.790625,0.7875,0.71875,0.75,0.790625,0.790625,0.771875,0.828125,0.778125,0.7375,0.784375,0.765625,0.765625,0.809375,0.778125,0.78125,0.821875,0.825,0.759375,0.721875,0.765625,0.83125,0.7375,0.778125,2.590625,7.2,0.759375,3.496875,2.903125,0.84375,0.78125,9.0375,10.421875,0.8,13.134375,9.9625,18.0375,16.634375,11.628125,12.7375,13.83125,20.55,7.4375,19.465625,22.878125,20.48125,22.85625,18.296875,21.95625,22.46875,20.978125,21.825,21.103125,10.221875,1.021875,16.23125,7.778125,1.909375,16.8625,24.2125,29.16875,34.51875,22.075,22.334375,21.25625,14.659375,16.921875,22.415625,20.190625,43.896875,20.7,35.103125,43.234375,40.4625
0.70625,0.75625,0.778125,0.78125,0.76875,0.771875,0.78125,0.765625,0.790625,0.759375,0.809375,0.765625,0.7875,0.76875,0.84375,0.7875,0.7625,0.85,0.790625,0.76875,0.725,0.803125,0.75625,0.75625,0.74375,2.334375,5.428125,0.890625,2.75,5.421875,0.884375,0.796875,9.140625,7.75,0.753125,12.20625,15.528125,18.421875,17.559375,15.984375,20.603125,12.565625,20.590625,8.309375,21.484375,21.003125,20.859375,21.4875,16.28125,22.384375,21.790625,22.190625,21.50625,17.975,13.26875,1.9125,19.121875,9.090625,3.225,17.971875,21.7375,25.1375,22.83125,22.140625,21.240625,21.578125,14.11875,23.3875,23.290625,22.4125,42.05,20.3875,39.171875,44.3125,24.36875
0.74375,0.715625,0.778125,0.78125,0.75,0.7875,0.815625,0.78125,0.784375,0.79375,0.728125,0.803125,0.8,0.765625,0.790625,0.784375,0.778125,0.865625,0.821875,0.78125,0.71875,0.784375,0.815625,0.75,0.715625,2.2875,2.41875,0.871875,3.559375,2.446875,0.884375,0.8125,9.7875,8.5875,0.834375,15.64375,11.5875,19.64375,16.159375,13.3375,18.484375,23.26875,19.025,11.640625,18.65625,23.259375,20.459375,20.38125,17.58125,23.090625,23.734375,20.959375,21.69375,18.675,14.321875,2.2,9.58125,9.45625,0.996875,13.28125,23.58125,26.70625,31.765625,21.95625,19.921875,21.821875,18.403125,20.103125,32.578125,21.484375,51.584375,21.40625,45.85,46.065625,38.946875
0.7125,0.728125,0.746875,0.759375,0.759375,0.815625,0.784375,0.765625,0.784375,0.765625,0.753125,0.81875,0.7875,0.8,0.86875,0.78125,0.76875,0.8,0.803125,0.771875,0.73125,0.803125,0.83125,0.71875,1.078125,2.496875,3.8375,0.840625,6.1,2.4625,0.853125,0.78125,8.571875,8.325,0.765625,17.621875,15.115625,18.096875,15.415625,15.875,19.221875,17.340625,20.53125,10.375,20.95625,21.69375,22.353125,21.621875,17.64375,21.234375,22.50625,21.525,22.215625,23.359375,15.4125,2.603125,18.5125,9.41875,0.946875,15.80625,24.121875,26.553125,19.640625,21.23125,20.6875,22.178125,17.45,20.66875,21.821875,21.25625,41.653125,36.184375,43.384375,45.746875,35.378125
0.765625,0.728125,0.78125,0.740625,0.746875,0.809375,0.74375,0.88125,0.796875,0.7875,0.759375,0.815625,0.80625,0.8,0.796875,0.765625,0.79375,0.825,0.846875,0.78125,0.70625,0.803125,0.7875,0.725,0.75,2.440625,3.103125,0.81875,2.840625,2.275,0.903125,0.771875,9.396875,8.49375,0.78125,15.7375,15.153125,18.159375,19.6125,16.2875,18.4,14.415625,21.9625,10.70625,20.453125,21.9,21.396875,22.771875,19.58125,20.7875,21.603125,22.865625,21.6,22.665625,11.309375,0.759375,19.053125,12.875,0.9625,13.390625,23.775,27.0,21.690625,23.4125,19.74375,20.9875,21.3875,38.803125,21.959375,21.09375,45.509375,21.70625,31.4375,48.24375,55.725
0.74375,0.71875,0.784375,0.7375,0.740625,0.78125,0.825,0.821875,0.76875,0.75625,0.775,0.8,0.778125,0.80625,0.996875,0.8,0.79375,0.853125,0.778125,0.80625,0.75625,0.76875,0.8,0.784375,0.709375,2.553125,2.90625,0.865625,3.63125,5.40625,0.878125,0.784375,9.203125,9.075,0.796875,11.721875,18.0,18.396875,14.9875,20.175,15.890625,21.575,20.56875,16.96875,20.578125,23.053125,21.690625,21.41875,22.70625,19.20625,22.740625,21.75625,22.875,20.178125,13.396875,0.7875,17.803125,10.14375,0.89375,17.046875,22.91875,26.678125,22.125,22.721875,18.75625,21.28125,22.090625,21.828125,39.959375,40.190625,45.034375,41.853125,37.565625,46.196875,44.2125
0.765625,0.74375,0.753125,0.746875,0.765625,0.815625,0.815625,0.765625,0.803125,0.7875,0.746875,0.815625,0.790625,0.775,0.76875,0.796875,0.775,0.9,0.8125,0.784375,0.746875,0.8,0.815625,0.765625,0.740625,2.64375,2.146875,0.953125,4.009375,8.20625,0.940625,0.8,8.728125,8.815625,0.8,11.40625,14.15,19.725,16.5875,18.54375,19.284375,19.340625,20.465625,15.3625,23.253125,22.23125,20.928125,22.515625,13.75625,23.771875,22.1,22.909375,20.83125,20.1875,14.45625,0.740625,22.0125,24.2375,2.078125,20.86875,28.9125,23.33125,20.015625,22.7,18.94375,25.09375,20.028125,24.875,22.409375,22.084375,38.90625,22.45,22.83125,43.00625,47.21875
0.721875,0.771875,0.80625,0.771875,0.821875,0.771875,0.753125,0.7875,0.7875,0.759375,0.75625,0.821875,0.815625,0.80625,0.828125,0.790625,0.821875,0.884375,0.875,0.81875,0.759375,0.815625,0.784375,0.78125,0.71875,2.53125,3.80625,0.946875,3.609375,4.59375,0.86875,0.834375,9.303125,9.25625,0.784375,18.021875,17.690625,17.809375,23.79375,21.05625,13.746875,18.9,21.2875,17.49375,21.9375,21.64375,22.85,22.8125,20.3,23.525,23.034375,21.765625,24.2625,22.05625,14.565625,4.196875,8.234375,37.528125,1.7,20.3625,23.85625,24.096875,20.553125,22.446875,19.925,41.671875,20.225,21.378125,22.859375,22.05625,42.13125,29.046875,42.746875,46.275,53.25625
0.790625,0.70625,0.75625,0.71875,0.796875,0.7625,0.775,0.7625,0.775,0.7375,0.8125,0.796875,0.821875,0.784375,0.8125,0.834375,0.825,0.925,0.85,0.78125,0.721875,0.7875,0.790625,0.725,0.734375,2.809375,5.296875,0.921875,3.95625,3.471875,0.9,0.790625,9.090625,10.0625,0.79375,16.70625,15.828125,16.21875,15.53125,22.8875,18.7875,18.90625,19.925,12.515625,25.3875,22.64375,21.653125,23.43125,19.146875,20.484375,22.465625,23.159375,22.65,23.928125,15.571875,2.796875,19.69375,15.81875,2.715625,21.41875,21.465625,25.596875,20.75625,22.1375,20.8625,20.228125,20.73125,21.521875,39.628125,43.690625,45.246875,44.340625,35.984375,50.05625,47.459375
0.725,0.746875,0.76875,0.734375,0.8,0.828125,0.796875,0.746875,0.775,0.825,0.790625,0.771875,0.803125,0.734375,0.8125,0.80625,0.81875,0.909375,0.815625,0.8125,0.728125,0.784375,0.803125,0.7125,0.7875,2.90625,3.01875,0.971875,5.753125,3.6375,0.878125,0.809375,8.44375,10.74375,0.828125,14.4375,17.221875,20.0375,20.540625,13.634375,19.76875,21.2875,22.1375,18.3,21.5125,21.33125,21.53125,20.828125,18.021875,23.43125,22.840625,21.54375,22.521875,23.16875,18.56875,3.9125,17.853125,20.79375,11.46875,18.953125,23.84375,22.209375,20.096875,22.228125,22.578125,24.6625,21.559375,25.125,42.446875,42.196875,44.05,45.778125,34.296875,43.1,59.803125
0.76875,0.715625,0.740625,0.74375,0.809375,0.78125,0.771875,0.825,0.853125,0.759375,0.740625,0.78125,0.78125,0.765625,0.796875,0.828125,0.840625,0.90625,0.809375,0.809375,0.715625,0.79375,0.81875,0.728125,0.903125,2.946875,2.20625,0.871875,4.825,3.93125,0.88125,0.83125,10.11875,9.046875,0.796875,15.671875,17.521875,18.984375,20.64375,17.990625,17.75,20.040625,22.459375,19.453125,20.871875,23.025,22.86875,21.05625,19.58125,22.21875,22.284375,22.2,21.8375,22.909375,16.003125,2.8625,8.03125,16.253125,7.596875,44.3875,22.265625,39.840625,21.609375,21.59375,19.303125,22.221875,22.678125,44.603125,21.59375,43.271875,41.959375,54.075,36.16875,49.003125,57.528125
0.75625,0.759375,0.76875,0.7375,0.7875,0.753125,0.8,0.78125,0.78125,0.778125,0.7875,0.81875,0.80625,0.74375,0.784375,0.7875,0.7625,0.890625,0.846875,0.80625,0.715625,0.81875,0.834375,0.7625,0.75625,2.70625,2.575,0.91875,6.4375,4.890625,0.9125,0.796875,9.625,8.53125,0.828125,18.865625,18.575,17.728125,16.640625,20.034375,38.434375,21.971875,20.234375,19.0125,22.878125,21.965625,22.409375,21.64375,20.659375,21.43125,22.928125,21.88125,23.159375,21.43125,12.29375,4.990625,11.575,15.50625,5.4125,33.940625,22.534375,26.84375,20.6125,22.109375,18.10625,22.95625,21.89375,49.9375,22.590625,43.08125,44.70625,44.23125,38.971875,44.709375,41.86875
0.728125,0.746875,0.75625,0.734375,0.746875,0.78125,0.8,0.790625,0.759375,0.796875,0.765625,0.83125,0.765625,0.753125,0.815625,0.8,0.753125,0.8625,0.828125,0.99375,0.78125,0.784375,0.815625,0.725,0.996875,2.7625,2.346875,0.965625,5.915625,4.628125,0.84375,0.81875,9.225,8.390625,0.834375,16.86875,21.496875,15.51875,15.821875,24.05,19.753125,20.35,20.515625,16.578125,21.8125,21.965625,19.890625,20.996875,20.553125,24.109375,22.915625,21.490625,22.303125,25.825,16.684375,5.309375,19.65625,17.846875,10.9875,51.24375,21.028125,28.534375,21.628125,23.703125,20.084375,23.55625,21.159375,41.478125,22.153125,46.265625,41.528125,41.0375,30.90625,46.796875,54.503125
0.74375,0.7375,0.74375,0.728125,0.809375,0.809375,0.78125,0.784375,0.778125,0.83125,0.740625,0.79375,0.790625,0.778125,0.821875,0.81875,0.78125,0.853125,0.88125,0.890625,0.725,0.846875,0.83125,0.746875,0.8,2.775,1.5375,0.94375,5.59375,4.21875,0.878125,0.784375,9.58125,7.85625,0.9125,19.825,19.309375,17.928125,15.653125,20.63125,18.88125,20.328125,20.296875,22.85625,20.14375,20.9,21.675,21.89375,20.303125,20.628125,22.484375,20.465625,22.378125,22.584375,15.915625,9.121875,7.865625,15.134375,6.6375,20.2,22.1,25.6375,21.4375,23.425,20.05,19.8625,22.053125,52.4125,21.403125,25.3875,47.746875,39.90625,45.11875,41.978125,44.040625
0.753125,0.75,0.784375,0.734375,0.79375,0.790625,0.803125,0.80625,0.7875,0.771875,0.753125,0.846875,0.771875,0.8,0.8,0.8,0.809375,0.875,0.865625,0.790625,0.734375,0.8,0.8,0.7125,2.2875,2.70625,2.275,0.903125,5.89375,4.040625,0.88125,0.815625,9.521875,9.109375,0.809375,18.440625,17.31875,20.215625,14.46875,18.70625,19.421875,20.496875,21.215625,19.38125,22.284375,21.35625,21.309375,24.096875,19.659375,23.35625,24.16875,22.815625,20.678125,21.525,15.89375,8.16875,19.3125,18.9875,10.721875,21.54375,20.58125,24.3125,22.271875,22.975,22.715625,22.21875,21.265625,23.096875,21.271875,37.4875,40.0375,47.94375,38.834375,47.203125,43.671875
0.71875,0.7625,0.753125,0.7375,0.759375,0.7875,0.809375,0.81875,0.8375,0.825,0.734375,0.796875,0.803125,0.75625,0.8125,0.80625,0.80625,0.8875,0.90625,0.7625,0.715625,0.8,0.76875,0.721875,3.3625,2.90625,3.05,0.934375,5.934375,4.44375,0.8625,0.8375,9.090625,9.953125,0.834375,20.49375,19.06875,20.240625,14.93125,12.39375,22.484375,20.71875,20.515625,21.525,20.240625,20.528125,21.89375,24.471875,19.959375,21.48125,22.946875,22.528125,20.59375,20.703125,15.646875,8.75,11.078125,16.259375,11.003125,38.015625,23.140625,23.615625,21.7375,22.28125,21.4,22.6375,22.109375,42.53125,21.24375,45.834375,43.440625,37.9875,42.00625,50.11875,35.3625
0.725,0.740625,0.7625,0.809375,0.784375,0.79375,0.803125,0.8,0.771875,0.771875,0.759375,0.796875,0.8125,0.8125,0.825,0.784375,0.85625,0.871875,0.840625,0.771875,0.721875,0.809375,0.815625,0.721875,1.61875,2.65,3.621875,0.98125,6.0625,3.5875,0.921875,0.95,8.428125,11.41875,1.2375,18.68125,19.421875,20.628125,14.978125,13.225,19.390625,20.56875,18.746875,20.55625,22.615625,20.79375,21.5875,23.125,19.421875,23.48125,23.540625,22.053125,21.315625,22.409375,20.259375,11.909375,19.71875,14.56875,9.975,20.878125,22.43125,26.4875,41.6375,22.70625,20.3125,21.521875,21.0625,20.790625,23.403125,33.796875,37.725,42.440625,36.934375,48.053125,47.315625
0.7875,0.73125,0.784375,0.765625,0.80625,0.75,0.79375,0.7625,0.784375,0.790625,0.746875,0.846875,0.821875,0.75,0.796875,0.84375,0.78125,0.88125,0.921875,0.7875,0.7,0.80625,0.9375,0.734375,0.78125,2.678125,2.146875,0.959375,5.984375,3.89375,0.9125,1.10625,9.51875,8.846875,0.865625,13.55625,18.353125,22.0625,16.615625,17.890625,20.35,22.325,23.3875,20.35,19.959375,21.996875,23.25,21.03125,17.9875,23.203125,22.675,21.628125,22.4625,22.95625,15.0875,13.478125,18.09375,17.884375,13.99375,25.44375,23.809375,24.51875,22.628125,22.746875,21.75625,41.078125,21.2625,20.9625,22.3125,44.85625,35.6625,42.734375,40.075,46.35625,46.2875
0.76875,0.7625,0.74375,0.79375,0.71875,0.765625,0.771875,0.81875,0.7625,0.8125,0.73125,0.796875,0.778125,0.78125,0.79375,0.78125,0.8,0.9125,0.903125,0.8375,0.703125,0.803125,0.846875,0.75,4.65,2.625,2.853125,0.94375,7.634375,4.084375,0.95,3.190625,9.334375,8.640625,1.275,18.534375,20.640625,20.6875,24.7375,18.4125,19.721875,19.69375,23.021875,21.4,21.03125,22.46875,21.640625,21.534375,18.96875,22.109375,23.075,21.596875,21.946875,20.390625,22.0,11.990625,19.809375,17.29375,15.03125,20.19375,23.9375,25.446875,21.68125,21.553125,20.8,23.271875,21.09375,44.025,22.309375,22.640625,40.503125,46.003125,43.525,48.703125,56.53125
0.7,0.725,0.7625,0.759375,0.809375,0.7875,0.775,0.765625,0.778125,0.7875,0.759375,0.81875,0.790625,0.765625,0.80625,0.784375,0.784375,0.928125,0.86875,0.76875,0.753125,0.790625,0.825,0.746875,1.24375,2.99375,3.428125,0.984375,5.9375,3.91875,0.86875,4.290625,11.31875,9.084375,0.875,18.540625,16.05,18.859375,14.359375,18.753125,20.21875,20.209375,20.690625,19.221875,21.475,22.365625,21.284375,22.9125,20.271875,19.459375,22.6125,21.703125,21.9875,21.646875,19.425,11.140625,20.009375,14.40625,17.415625,19.75625,24.371875,26.3,20.93125,23.00625,22.134375,22.09375,20.915625,42.584375,22.971875,45.328125,41.215625,46.275,44.734375,50.528125,48.8625
0.75625,0.746875,0.746875,0.759375,0.79375,0.74375,0.775,0.7875,0.8375,0.79375,0.7625,0.80625,0.78125,0.778125,0.7875,0.815625,0.778125,0.84375,0.8625,0.7875,0.7625,0.809375,0.93125,0.734375,0.95,2.696875,2.7625,0.971875,6.9,4.9625,0.884375,1.69375,10.253125,11.125,1.503125,19.378125,21.30625,20.553125,16.528125,19.284375,19.228125,20.93125,21.371875,22.1875,21.7625,21.803125,22.05625,20.5,20.834375,20.76875,22.421875,21.396875,41.1,20.846875,16.9875,12.559375,12.71875,17.696875,18.9625,21.290625,23.025,25.784375,20.99375,22.971875,21.503125,21.75625,21.65,39.371875,21.59375,35.9375,42.35,42.9,47.671875,49.296875,44.44375
0.75,0.740625,0.746875,0.71875,0.771875,0.771875,0.76875,0.753125,0.771875,0.828125,0.8875,0.809375,0.803125,0.7875,0.803125,0.8,0.803125,0.946875,0.91875,0.803125,0.740625,0.778125,0.825,1.7125,1.08125,2.875,3.140625,2.246875,7.59375,4.771875,0.915625,4.83125,10.115625,10.490625,0.925,17.121875,19.61875,20.559375,16.453125,23.371875,18.675,20.85,19.784375,19.784375,19.746875,22.684375,21.646875,21.509375,20.040625,22.109375,22.503125,21.553125,22.83125,20.228125,22.240625,18.628125,19.153125,31.94375,15.678125,19.2375,24.225,24.065625,42.465625,23.021875,20.821875,23.071875,21.984375,22.1,22.678125,22.878125,46.559375,43.61875,45.6375,42.89375,45.7875
0.746875,0.7375,0.759375,0.765625,0.803125,0.759375,0.778125,0.80625,0.778125,0.809375,0.740625,0.78125,0.790625,0.784375,0.8,0.80625,0.809375,0.884375,0.840625,0.76875,0.746875,0.7875,0.8375,0.725,1.1875,2.60625,3.375,0.990625,8.225,6.23125,5.284375,2.91875,10.803125,8.978125,0.971875,19.0375,18.828125,19.490625,21.290625,20.5875,18.9,20.6,19.10625,19.053125,21.1,22.1875,22.43125,21.365625,19.575,22.9,23.028125,22.675,22.3,21.85625,19.246875,19.3,19.290625,41.71875,19.078125,20.56875,22.165625,24.978125,20.653125,21.096875,23.153125,21.93125,21.04375,47.234375,38.71875,45.18125,43.33125,48.309375,47.8875,48.2375,47.625
0.7125,0.75625,0.771875,0.740625,0.853125,0.778125,0.771875,0.784375,0.778125,0.8125,0.759375,0.778125,0.80625,0.765625,0.80625,0.78125,0.815625,0.928125,0.84375,0.83125,0.715625,0.76875,0.784375,2.3375,1.09375,2.6,3.321875,0.996875,7.703125,7.8625,0.88125,3.690625,10.95,9.790625,1.2375,19.725,20.7625,19.003125,19.7,19.296875,18.115625,20.196875,20.190625,21.996875,22.25,21.86875,23.415625,20.596875,20.26875,23.559375,22.66875,22.80625,22.365625,20.646875,19.959375,21.89375,14.803125,21.3875,17.634375,19.140625,22.503125,29.1875,21.49375,21.390625,21.70625,22.36875,24.175,19.590625,21.446875,45.978125,48.178125,49.575,45.896875,49.7125,36.125
0.7625,0.703125,0.7875,0.765625,0.765625,0.765625,0.765625,0.84375,0.784375,0.78125,0.765625,0.815625,0.79375,0.771875,0.784375,0.825,0.81875,0.9125,0.86875,0.79375,0.753125,0.8,0.79375,0.75,0.81875,2.65,1.71875,1.0875,8.3875,6.4875,0.975,4.553125,10.309375,9.7625,2.134375,19.834375,19.578125,20.54375,20.003125,19.071875,18.64375,20.546875,20.328125,21.090625,19.590625,23.896875,21.80625,21.55625,36.03125,21.940625,22.571875,22.009375,22.1625,23.83125,20.990625,20.86875,20.565625,19.859375,19.115625,19.940625,26.0625,25.29375,22.015625,24.81875,36.94375,22.26875,41.925,24.953125,40.728125,23.3875,41.978125,49.83125,47.2125,43.621875,42.190625
0.725,0.7625,0.775,0.75,0.75,0.778125,0.765625,0.76875,0.803125,0.80625,0.765625,0.80625,0.8125,0.78125,0.765625,0.825,0.7875,0.88125,0.86875,0.778125,0.759375,0.815625,0.825,0.70625,0.76875,2.50625,1.0375,0.94375,6.65625,5.35625,2.209375,4.78125,10.5875,10.859375,2.025,13.965625,18.596875,19.003125,19.878125,14.784375,18.75,21.81875,21.675,21.525,24.321875,22.515625,21.80625,19.90625,19.896875,21.43125,23.028125,23.103125,21.484375,22.25,21.240625,16.3625,20.015625,16.18125,24.184375,20.434375,23.94375,25.84375,21.334375,24.05625,22.265625,23.0125,33.68125,24.60625,41.13125,23.465625,45.871875,46.90625,49.896875,47.8125,50.221875
0.721875,0.7375,0.815625,0.753125,0.79375,0.80625,0.7625,0.78125,0.775,0.790625,0.7375,0.7875,0.84375,0.765625,0.79375,0.859375,0.80625,0.8875,0.85625,0.790625,0.75625,0.775,0.834375,0.71875,1.08125,2.890625,4.90625,4.015625,7.35,5.746875,1.10625,6.240625,11.015625,11.49375,1.803125,16.7375,18.9625,19.546875,19.41875,20.71875,20.921875,20.415625,20.965625,20.875,18.903125,22.365625,21.5125,20.75625,19.89375,19.58125,22.23125,22.465625,21.671875,21.625,19.521875,20.80625,19.60625,18.96875,18.325,21.275,24.409375,24.41875,21.865625,21.421875,21.678125,23.56875,36.528125,20.109375,22.753125,22.56875,41.059375,44.478125,46.83125,48.45625,45.240625
0.7625,0.80625,0.74375,0.771875,0.75625,0.8375,0.796875,0.7875,0.83125,0.7875,0.7875,0.79375,0.81875,0.7875,0.809375,0.846875,0.7875,0.884375,0.878125,0.790625,0.75,0.784375,0.81875,0.734375,1.01875,2.65,2.04375,3.134375,6.834375,5.253125,0.884375,5.95625,11.259375,10.803125,7.1375,17.928125,22.5125,20.2,17.928125,19.078125,19.0875,18.534375,19.790625,23.496875,20.209375,22.234375,22.50625,23.090625,20.55,21.03125,22.23125,21.540625,42.13125,21.953125,22.41875,11.978125,20.25625,20.271875,34.6,21.39375,22.04375,25.096875,21.096875,24.08125,19.240625,21.740625,40.603125,19.921875,21.8875,23.628125,42.41875,42.103125,49.390625,49.484375,45.2
0.71875,0.78125,0.796875,0.715625,0.771875,0.8,0.80625,0.775,0.765625,0.7625,0.7375,0.784375,0.871875,0.76875,0.784375,0.809375,0.8125,0.915625,0.878125,1.815625,0.728125,0.8125,0.79375,0.75,0.759375,2.93125,3.059375,4.68125,6.7875,7.05625,1.259375,7.828125,11.0,11.10625,4.94375,17.728125,20.615625,21.38125,18.98125,20.06875,20.51875,19.803125,22.4,20.246875,21.70625,22.80625,23.7625,22.846875,19.578125,22.31875,22.51875,22.215625,23.578125,21.7125,19.725,19.665625,20.846875,33.715625,26.025,17.89375,24.771875,26.6375,23.38125,23.228125,20.98125,24.003125,35.953125,25.25625,21.98125,21.33125,45.70625,45.803125,49.375,43.43125,41.940625
0.734375,0.765625,0.796875,0.8,0.790625,0.7625,0.78125,0.8,0.775,0.7875,0.759375,0.76875,0.809375,0.796875,0.7625,0.8375,0.83125,0.909375,0.84375,0.8375,1.15,0.8375,0.8125,0.778125,0.765625,2.4625,2.128125,5.0625,6.45,7.4875,3.90625,7.75,11.109375,10.321875,7.165625,16.565625,17.26875,20.553125,17.653125,25.875,20.334375,21.56875,22.103125,20.89375,20.203125,22.834375,22.909375,21.109375,21.596875,23.884375,22.74375,23.440625,23.678125,21.784375,23.88125,20.303125,20.43125,19.28125,22.53125,19.921875,25.4125,27.215625,22.24375,21.70625,46.1375,22.078125,44.8,25.671875,22.28125,23.63125,45.771875,41.465625,46.55625,52.2,40.41875
0.74375,0.76875,0.771875,0.7625,0.79375,0.8375,0.828125,0.8125,0.80625,0.8,0.796875,0.7875,0.790625,0.775,0.8,0.834375,0.815625,0.940625,0.8875,0.803125,0.746875,1.25,0.8125,0.75,0.759375,2.696875,3.51875,4.153125,8.43125,7.36875,5.50625,10.559375,11.259375,11.809375,8.421875,12.990625,20.2125,19.60625,18.56875,13.221875,20.13125,21.534375,19.89375,22.2375,18.728125,22.571875,21.278125,21.9875,45.875,22.815625,23.009375,23.459375,22.240625,23.065625,19.184375,18.871875,20.9125,19.653125,28.346875,19.95625,23.965625,24.3875,28.771875,23.2125,21.56875,22.7,31.265625,20.85625,40.678125,22.009375,48.5875,43.725,48.428125,49.3625,42.115625
0.734375,0.734375,0.76875,0.78125,0.828125,0.79375,0.790625,0.81875,0.834375,0.859375,0.7875,0.825,0.79375,0.771875,0.7875,1.103125,0.796875,0.925,0.88125,0.825,0.759375,0.778125,0.825,0.759375,0.8,2.959375,4.321875,4.621875,8.38125,8.803125,9.9875,10.184375,10.0,11.9875,10.375,18.084375,20.64375,20.196875,22.46875,13.834375,20.75,21.953125,21.690625,19.71875,21.49375,22.2875,21.65,22.51875,17.553125,21.709375,22.91875,21.840625,22.23125,22.5375,23.525,24.4375,12.625,29.4125,22.403125,24.940625,25.39375,25.878125,22.81875,21.965625,41.396875,22.8375,38.5125,24.8875,44.878125,22.66875,43.73125,45.7125,47.965625,51.553125,40.225
0.7625,0.8,0.78125,0.7875,0.790625,0.790625,0.7625,0.775,0.765625,0.7875,0.803125,0.790625,0.7875,0.74375,0.828125,0.84375,0.803125,0.9375,0.940625,0.825,0.7125,0.7625,0.809375,0.73125,0.778125,3.1,4.325,6.140625,8.478125,9.721875,9.88125,10.696875,10.75625,11.35,17.825,11.7875,20.284375,20.134375,20.715625,15.9375,20.034375,21.934375,21.7625,21.959375,20.009375,22.13125,21.146875,20.8125,22.109375,21.703125,23.65,22.99375,21.1375,32.66875,37.340625,21.7375,17.825,18.15,19.315625,23.121875,24.825,24.228125,22.759375,22.3,37.83125,23.825,40.5625,19.990625,38.515625,22.325,43.0875,47.603125,44.23125,48.334375,45.0875
0.74375,0.771875,0.753125,0.753125,0.784375,0.8,0.775,0.76875,0.85625,0.765625,0.74375,0.790625,0.790625,0.778125,0.7875,0.803125,0.771875,0.9375,2.29375,0.746875,0.721875,0.8125,0.8125,0.775,0.765625,3.2875,3.865625,8.5125,11.921875,7.90625,12.159375,10.65,11.05625,11.78125,9.946875,9.36875,18.49375,19.7875,20.796875,17.91875,21.35625,20.225,22.884375,21.31875,20.63125,22.671875,22.134375,22.184375,19.93125,24.61875,23.33125,22.725,23.03125,21.6,20.878125,38.275,18.90625,32.746875,26.14375,20.16875,24.26875,27.16875,21.909375,38.40625,32.90625,23.015625,22.775,23.071875,42.4375,23.08125,43.853125,46.38125,46.8625,48.165625,44.2375
0.7375,0.734375,0.7625,0.73125,0.7875,0.815625,0.8,0.775,0.765625,0.8,0.73125,0.78125,0.796875,0.8,0.809375,0.821875,0.771875,0.965625,0.903125,1.940625,0.7125,0.79375,0.790625,0.728125,0.753125,3.315625,3.496875,10.41875,8.971875,8.175,11.2375,16.246875,10.603125,10.8875,17.3125,14.9375,20.31875,20.175,21.29375,20.690625,19.971875,20.646875,20.246875,23.44375,20.009375,21.4125,22.75,20.6375,21.846875,23.528125,22.759375,23.2375,22.284375,41.2,22.734375,45.1,17.2375,16.88125,28.7,19.425,23.2625,28.95625,41.40625,24.159375,46.684375,24.515625,21.74375,20.553125,22.790625,23.21875,43.91875,38.775,44.075,48.040625,45.13125
